geometry;name;indexOfID;id
MULTIPOINT(14776351.3354973 -1450375.84272306);;328;41338
MULTIPOINT(14776502.9077134 -1450241.55151187);;329;41346
MULTIPOINT(14777469.8217791 -1450394.38711309);JFK Boulevard at 32nd Street;330;41393
MULTIPOINT(14777505.273957 -1450240.61961146);JFK Boulevard at 32nd Street;331;41395
MULTIPOINT(14777301.1753408 -1448567.2270292);;332;41491
MULTIPOINT(14777553.8317317 -1448177.1872522);;333;41512
MULTIPOINT(14777543.1999418 -1448160.95555634);;334;41513
MULTIPOINT(14762143.6958831 -1451020.99120988);;335;45425
MULTIPOINT(14762123.7699429 -1451029.70752727);;336;45424
MULTIPOINT(14761820.1130209 -1449853.67901492);;337;46748
MULTIPOINT(14757025.8317378 -1448982.4952028);B2;338;47337
MULTIPOINT(14757065.123832 -1448978.07176117);B100;339;47388
MULTIPOINT(14756956.9976169 -1448165.18404596);B100;340;47738
MULTIPOINT(14756940.3662317 -1448146.403182);B100;341;47739
MULTIPOINT(14757362.338316 -1445228.99230681);B41;342;49989
MULTIPOINT(14757369.3637664 -1445192.08168993);B41;343;49996
MULTIPOINT(14759591.5043138 -1447863.17409174);Brooklyn College;344;50319
MULTIPOINT(14759627.5692701 -1447840.89699395);Brooklyn College;345;50320
MULTIPOINT(14764343.1476724 -1449396.8199686);;346;54205
MULTIPOINT(14764399.9438993 -1449424.71510976);;347;54212
MULTIPOINT(14767156.2732882 -1449295.29735814);;348;57511
MULTIPOINT(14765779.0734463 -1448364.60872961);;349;58262
MULTIPOINT(14764473.676114 -1447999.83362189);;350;58516
MULTIPOINT(14764513.8720275 -1447981.83104525);;351;58518
MULTIPOINT(14764833.3687697 -1447971.56837863);Vanderbilt Av / Plaza St E;352;58542
MULTIPOINT(14766422.8244922 -1448283.83504497);B25-B26;353;59161
MULTIPOINT(14766375.5600328 -1448217.09697905);B25-B26;354;59168
MULTIPOINT(14766346.1957164 -1448199.651516);B25-B26-B38-B52;355;59172
MULTIPOINT(14766154.1026106 -1447998.96570696);B25-B26;356;59228
MULTIPOINT(14766257.0898238 -1448091.48791579);B25-B26;357;59245
MULTIPOINT(14766230.8565956 -1448040.26693488);B25-B26;358;59271
MULTIPOINT(14766097.1273915 -1447873.79198931);B52;359;59321
MULTIPOINT(14766270.7427946 -1447880.35627884);B38;360;59330
MULTIPOINT(14766934.3566572 -1447664.10594056);;361;59537
MULTIPOINT(14766916.0648893 -1447657.35079764);;362;59539
MULTIPOINT(14766827.3942315 -1447434.20274156);;363;59892
MULTIPOINT(14766836.564307 -1447372.32923917);;364;59917
MULTIPOINT(14766808.9127352 -1447300.70018303);;365;59931
MULTIPOINT(14766788.960686 -1447139.7957559);;366;59983
MULTIPOINT(14762381.1334627 -1447725.39069631);b41;367;60421
MULTIPOINT(14763245.974189 -1443046.86839828);;368;70657
MULTIPOINT(14764934.412529 -1444765.65861515);B15;369;66264
MULTIPOINT(14757157.1991822 -1444470.66711789);;370;67180
MULTIPOINT(14764946.7977106 -1444741.25239871);B26;371;66270
MULTIPOINT(14764929.4841368 -1444534.06271421);b26;372;66276
MULTIPOINT(14757032.7141307 -1445165.52985725);B100;373;67053
MULTIPOINT(14757046.3036826 -1445181.00391863);B100;374;67054
MULTIPOINT(14760356.1403364 -1443307.9186837);;375;68054
MULTIPOINT(14760316.7063302 -1443288.49144707);;376;68055
MULTIPOINT(14759614.4930395 -1443037.35152504);;377;68143
MULTIPOINT(14759623.6953151 -1443015.61295877);;378;68147
MULTIPOINT(14759239.0501914 -1442863.90424755);;379;68157
MULTIPOINT(14759241.1355316 -1442837.7162493);;380;68162
MULTIPOINT(14758983.8708105 -1442717.42042589);;381;68169
MULTIPOINT(14759010.5673205 -1442753.91302389);;382;68171
MULTIPOINT(14759419.1764039 -1442946.31342044);;383;68182
MULTIPOINT(14759472.8955442 -1442945.31793876);;384;68188
MULTIPOINT(14759840.0528805 -1443136.79316293);;385;68239
MULTIPOINT(14759965.007471 -1443109.54639566);;386;68247
MULTIPOINT(14758518.8051136 -1442532.13502527);;387;68406
MULTIPOINT(14758331.0385561 -1442452.28419824);;388;68416
MULTIPOINT(14758295.3697011 -1442386.79167562);;389;68422
MULTIPOINT(14758529.5074736 -1442505.06325785);;390;68428
MULTIPOINT(14758790.8623405 -1442654.29524007);;391;68448
MULTIPOINT(14758759.3490462 -1442614.70130319);;392;68449
MULTIPOINT(14760644.0047746 -1443285.28335338);;393;68752
MULTIPOINT(14760683.8152937 -1443264.23203115);;394;68755
MULTIPOINT(14761124.0616965 -1443233.09925764);;395;68892
MULTIPOINT(14761192.3488689 -1443242.36259302);;396;68893
MULTIPOINT(14761427.6620264 -1443224.09033791);;397;68912
MULTIPOINT(14761533.942011 -1443199.48924415);;398;68914
MULTIPOINT(14761840.9743495 -1443177.20441604);;399;69295
MULTIPOINT(14761961.9367393 -1443184.5075393);;400;69305
MULTIPOINT(14761960.859247 -1443169.04488812);;401;69306
MULTIPOINT(14762134.6249067 -1443170.4367285);;402;69338
MULTIPOINT(14762327.6724242 -1443156.37103775);;403;69360
MULTIPOINT(14762788.3164113 -1443121.28002214);;404;69450
MULTIPOINT(14762839.8639364 -1443143.75051631);;405;69451
MULTIPOINT(14762856.9114315 -1443099.67212879);;406;69453
MULTIPOINT(14762394.1520464 -1443133.38412277);;407;69461
MULTIPOINT(14762503.283833 -1443143.1957511);;408;69464
MULTIPOINT(14762564.1917423 -1443121.24752671);;409;69477
MULTIPOINT(14762817.3660554 -1443080.77787296);;410;69521
MULTIPOINT(14760090.0443764 -1440690.31435261);;411;69954
MULTIPOINT(14760068.6604325 -1440676.74703421);;412;69956
MULTIPOINT(14760078.4900085 -1440675.02615652);;413;69957
MULTIPOINT(14760109.9576443 -1440680.6536491);;414;69958
MULTIPOINT(14763090.868482 -1443081.97405607);;415;70639
MULTIPOINT(14763141.3537959 -1443082.82866295);;416;70646
MULTIPOINT(14763268.0280819 -1443021.00522752);;417;70661
MULTIPOINT(14763365.5635091 -1443003.07529364);;418;70683
MULTIPOINT(14763544.1265371 -1442942.82819788);;419;70702
MULTIPOINT(14763538.9306167 -1442923.09846581);;420;70703
MULTIPOINT(14763676.0918314 -1442875.45339347);;421;70836
MULTIPOINT(14763822.1154288 -1442856.38163403);;422;70853
MULTIPOINT(14763835.8045469 -1442839.31245248);;423;70861
MULTIPOINT(14764085.1040381 -1442826.7277636);;424;70909
MULTIPOINT(14764077.6802256 -1442811.2932897);;425;70910
MULTIPOINT(14764243.5450641 -1442806.43969933);;426;70920
MULTIPOINT(14764239.7221212 -1442791.73824741);;427;70923
MULTIPOINT(14764374.3360154 -1442758.81998008);;428;71325
MULTIPOINT(14764414.6400726 -1442737.86556293);;429;71330
MULTIPOINT(14764643.1785142 -1442442.80147374);;430;71405
MULTIPOINT(14764763.9076141 -1442288.44495941);;431;71425
MULTIPOINT(14767895.2707582 -1448362.14181927);;432;75621
MULTIPOINT(14768018.0979036 -1448709.8444598);;433;75597
MULTIPOINT(14768034.9328153 -1448659.54947657);;434;75602
MULTIPOINT(14767920.3359493 -1448366.78074116);;435;75617
MULTIPOINT(14767922.8120156 -1448320.98394385);B61;436;75626
MULTIPOINT(14768054.0953894 -1448292.04897356);B61;437;75635
MULTIPOINT(14768063.845795 -1448265.22177443);B61;438;75637
MULTIPOINT(14769293.6471919 -1449862.22786924);;439;75790
MULTIPOINT(14767652.3258146 -1448143.90472912);;440;76750
MULTIPOINT(14767052.7752393 -1448068.3496549);;441;76679
MULTIPOINT(14767546.9023891 -1447838.62621406);;442;76838
MULTIPOINT(14767582.4235756 -1447888.13870129);;443;76839
MULTIPOINT(14767030.2057751 -1447951.24609702);;444;76844
MULTIPOINT(14767513.0287951 -1447674.41788747);;445;76909
MULTIPOINT(14767489.7623397 -1447662.14740427);;446;76911
MULTIPOINT(14767805.1261071 -1448125.88406744);;447;76936
MULTIPOINT(14766879.3360832 -1447410.97639913);;448;76954
MULTIPOINT(14767128.8636362 -1447398.11349806);;449;76966
MULTIPOINT(14767135.3256697 -1447384.23928774);;450;76967
MULTIPOINT(14766810.288975 -1447188.55615274);;451;76979
MULTIPOINT(14767370.1491091 -1447352.82157039);;452;77024
MULTIPOINT(14768661.4053703 -1446355.13211233);B62;453;77768
MULTIPOINT(14771809.0695225 -1448952.04569001);;454;81103
MULTIPOINT(14771595.4855831 -1449113.27147177);6th Avenue & West Houston Street;455;80883
MULTIPOINT(14771648.9096474 -1448463.21157211);NYU Trolley Stop;456;81502
MULTIPOINT(14771497.2873439 -1448115.0188968);E 8 St/Lafayette St;457;82434
MULTIPOINT(14771502.3797113 -1448031.3752738);4Av/E 9 St;458;82448
MULTIPOINT(14774340.4421854 -1446964.31994);W 42 St / 7 Av;459;96213
MULTIPOINT(14771427.7099439 -1446621.76750135);Starting Point for M9 - To City Hall;460;84847
MULTIPOINT(14767143.7252299 -1444885.16631054);Broadway / Thornton Street;461;85690
MULTIPOINT(14774066.3183327 -1446710.25282932);W 42 St / 6 Av;462;96481
MULTIPOINT(14770896.528636 -1444900.10983207);India Street & Manhattan Avenue;463;91075
MULTIPOINT(14771032.9933108 -1444858.90384369);B62, B32;464;91111
MULTIPOINT(14771134.5896094 -1444905.22385425);B32;465;91115
MULTIPOINT(14771077.2844043 -1444892.54431598);B62;466;91117
MULTIPOINT(14773152.6842546 -1445756.35875536);E 42 St / 1 Av;467;99177
MULTIPOINT(14772878.787772 -1448790.5784056);;468;92046
MULTIPOINT(14773411.6687542 -1447810.35623848);Christina's;469;93151
MULTIPOINT(14773434.0490597 -1447804.07240485);Megabus;470;93152
MULTIPOINT(14773185.0275914 -1445582.92212036);;471;99304
MULTIPOINT(14774729.6805954 -1447363.26806086);W 42 St / 9 Av;472;95379
MULTIPOINT(14773972.2766738 -1447323.52390157);Washington Deluxe;473;95685
MULTIPOINT(14774540.2363287 -1447170.43431793);W 42 St / 8 Av;474;96240
MULTIPOINT(14774664.3497082 -1447320.45068526);W 42 St / 9 Av;475;96246
MULTIPOINT(14774509.5560851 -1447163.34507846);W 24 St / 8 Av;476;96286
MULTIPOINT(14774303.9213897 -1446953.77596374);W 42 St / 7 Av;477;96425
MULTIPOINT(14774218.7553489 -1446864.76038245);W 42 St / Broadway;478;96446
MULTIPOINT(14774146.7404466 -1446768.48699521);W 42 St / 6 Av;479;96450
MULTIPOINT(14772936.3929424 -1446195.4727501);NYC Airporter, JFK and LGA Airports;480;97590
MULTIPOINT(14772994.148735 -1445727.16511999);E 41 St / 1 Av;481;97732
MULTIPOINT(14773641.0009294 -1446470.94960481);;482;97920
MULTIPOINT(14773911.9579354 -1446530.53060467);W 42 St / 5 Av;483;97959
MULTIPOINT(14773793.4343602 -1446409.77082664);E 42 St / Madison Av;484;97980
MULTIPOINT(14773814.6769146 -1446456.47371317);W 42 St / 5 Av;485;97985
MULTIPOINT(14773595.1175719 -1446231.69250493);E 24 St / Park Av;486;98022
MULTIPOINT(14773714.8272613 -1446354.84322451);E 42 St / Madison Av;487;98031
MULTIPOINT(14773376.237908 -1446008.7034067);E 42 St / 3 Av;488;98140
MULTIPOINT(14773217.5604039 -1445847.19406111);E 42 St / 2 Av;489;98185
MULTIPOINT(14773244.2564257 -1445896.02133098);;490;98192
MULTIPOINT(14773286.8703402 -1445894.01032089);E 42 St / 2 Av;491;98195
MULTIPOINT(14773519.4580723 -1446129.33942288);E 42 St / Lexington Av;492;98284
MULTIPOINT(14773481.8459583 -1446117.44958399);E 24 St / Lexington Av;493;98285
MULTIPOINT(14773459.9845704 -1446067.8445016);E 42 St / 3 Av;494;98299
MULTIPOINT(14774385.9225634 -1446010.92230806);;495;98890
MULTIPOINT(14773007.8581786 -1445643.59385783);E 42 St / 1 Av;496;99182
MULTIPOINT(14773700.5830024 -1445449.49701613);;497;99851
MULTIPOINT(14773741.0322059 -1445417.14598171);;498;99859
MULTIPOINT(14775270.6962898 -1447913.39489933);W 42 St / 12 Av;499;100338
MULTIPOINT(14775238.3429412 -1447906.76519999);W 42 St / 12 Av;500;100339
MULTIPOINT(14775354.9536923 -1447941.17991798);12 Av / 42 St;501;100351
MULTIPOINT(14775353.8633487 -1447828.10181541);12 Av / W 43 St;502;100360
MULTIPOINT(14775480.3626126 -1447709.60278678);12 Av / W 46 St;503;100375
MULTIPOINT(14775054.1679866 -1447719.38686064);W 42 St / 11 Av;504;100387
MULTIPOINT(14774933.1028289 -1447569.98426845);W 42 St / 10 Av;505;100394
MULTIPOINT(14775089.1442212 -1447725.64839848);W 42 St / 11 Av;506;100400
MULTIPOINT(14774869.3663559 -1447531.62506395);W 42 St / 10 Av;507;100427
MULTIPOINT(14775315.8866663 -1447124.70330428);402195 (M50);508;100859
MULTIPOINT(14775697.4208264 -1446119.56185864);Broadway / 61st St;509;101883
MULTIPOINT(14775894.4640178 -1446069.06669216);Broadway / 63rd St;510;102024
MULTIPOINT(14775971.1826577 -1446052.89866077);Broadway / 64th St;511;102039
MULTIPOINT(14776208.7564666 -1445950.64688254);Broadway / 66th St;512;102119
MULTIPOINT(14776333.4303808 -1445949.12478229);;513;102148
MULTIPOINT(14776734.9655727 -1445832.02834362);West 72nd Street / Broadway;514;102311
MULTIPOINT(14776770.432645 -1445836.98710472);West 72nd Street / Broadway;515;102319
MULTIPOINT(14774554.1781029 -1446260.91524714);;516;102369
MULTIPOINT(14774573.3498879 -1445559.55109997);;517;102809
MULTIPOINT(14775437.6687439 -1446057.09994731);;518;103091
MULTIPOINT(14775583.1388592 -1446058.16969613);;519;103098
MULTIPOINT(14775616.5230119 -1446102.49412751);;520;103101
MULTIPOINT(14775686.934798 -1446084.32510004);Broadway / 61st St;521;103106
MULTIPOINT(14775040.5616369 -1444696.74851554);67th St / Lexington Ave;522;104189
MULTIPOINT(14775809.3040588 -1445865.63119802);Central Park West / 64th St;523;104474
MULTIPOINT(14775944.3325537 -1446015.92617183);Broadway / 63rd St;524;104483
MULTIPOINT(14775926.0475913 -1445749.99581704);Central Park West / 66th St;525;104508
MULTIPOINT(14776160.5480672 -1445921.11589063);Columbus Ave / 66th St;526;104529
MULTIPOINT(14776307.2347038 -1445777.4989053);Columbus Ave / 69th St;527;104590
MULTIPOINT(14776051.2181058 -1445627.51807412);Central Park West / 68th St;528;104613
MULTIPOINT(14776168.5773041 -1445513.01956086);Central Park West / 70th St;529;104626
MULTIPOINT(14776472.7878226 -1445868.32857326);Broadway / 69th St;530;104672
MULTIPOINT(14776475.3176222 -1445612.21746148);Columbus Ave / 72nd St;531;104755
MULTIPOINT(14776719.1595415 -1445744.52296707);Amsterdam Ave / 72nd St;532;104816
MULTIPOINT(14776814.1052915 -1445734.16461402);Broadway / 73rd St;533;104828
MULTIPOINT(14776870.302632 -1445744.73700621);Broadway / 74th St;534;104852
MULTIPOINT(14776979.4709492 -1445646.30933027);Broadway / 75th St;535;104880
MULTIPOINT(14776900.5005788 -1445565.30088094);Amsterdam Ave / 75th St;536;104903
MULTIPOINT(14776671.5988906 -1445417.09143606);Columbus Ave / 75th St;537;104936
MULTIPOINT(14776284.766223 -1445399.6087943);Central Park West / 72nd St;538;104965
MULTIPOINT(14776310.3741766 -1445400.02314845);72nd St / Central Park West;539;104968
MULTIPOINT(14776326.5394006 -1445384.76426258);72nd St / Central Park West;540;104971
MULTIPOINT(14776308.6724334 -1445340.24645071);Central Park West / 72nd St;541;104978
MULTIPOINT(14776406.9988096 -1445277.93527486);Central Park West / 74th St;542;104983
MULTIPOINT(14776589.4588193 -1445098.59651323);Central Park West / 77th St;543;105014
MULTIPOINT(14776848.5956235 -1445244.81507895);Columbus Ave / 78th St;544;105023
MULTIPOINT(14776743.9629752 -1444959.82400549);Central Park West / 79th St;545;105035
MULTIPOINT(14775750.7366898 -1444406.29140503);Madison Ave / 75th St;546;105327
MULTIPOINT(14776086.7746982 -1444279.85932015);79th St / 5th Ave;547;105501
MULTIPOINT(14775977.708381 -1444168.12859114);79th St / Madison Ave;548;105551
MULTIPOINT(14773720.6401383 -1444147.79548391);Kiosk Bus Stop;549;106952
MULTIPOINT(14773623.9359523 -1444037.31985279);Tram Bus Stop;550;106968
MULTIPOINT(14773695.4338058 -1444104.48791189);;551;106973
MULTIPOINT(14773776.2904278 -1443925.94852248);Main St / F Subway;552;106983
MULTIPOINT(14772318.6385945 -1443060.44330545);;553;107210
MULTIPOINT(14772305.2741598 -1443026.26080948);;554;107212
MULTIPOINT(14771886.3918678 -1442760.11733115);Q60;555;107912
MULTIPOINT(14770682.9969968 -1433446.13299439);;556;126862
MULTIPOINT(14772562.9326555 -1442396.28115176);;557;108923
MULTIPOINT(14772997.3488605 -1441040.53507953);Broadway & Steinway Street;558;109901
MULTIPOINT(14773052.7398107 -1441069.52864929);Broadway & Steinway Street;559;109904
MULTIPOINT(14773867.7662527 -1443969.31582834);West Rd / F Subway;560;110100
MULTIPOINT(14774057.9165287 -1443605.24130025);;561;110120
MULTIPOINT(14774923.278063 -1443956.21966064);E 72 St / 1 Av;562;110343
MULTIPOINT(14775784.8654264 -1443973.18011462);79th St / Lexington Ave;563;111003
MULTIPOINT(14776407.2950972 -1443746.22228933);86th St / Madison Ave;564;111566
MULTIPOINT(14776173.9024401 -1443507.32962507);86th St / Lexington Ave;565;111603
MULTIPOINT(14776054.7001341 -1442762.64414813);M86-SMS, M31;566;112125
MULTIPOINT(14775923.4996537 -1442658.7334472);M86-SBS, M31;567;112147
MULTIPOINT(14775970.9145193 -1442598.00659443);M86-SBS, M31;568;112167
MULTIPOINT(14773566.0424544 -1442533.74880207);;569;112199
MULTIPOINT(14773556.7198677 -1442508.56794864);;570;112224
MULTIPOINT(14773121.8388358 -1441156.66991864);;571;112788
MULTIPOINT(14773184.2518288 -1441191.13792895);;572;112810
MULTIPOINT(14774653.2666277 -1441272.63134996);;573;113469
MULTIPOINT(14770056.2656229 -1439935.0412189);50 Av/67 St;574;115982
MULTIPOINT(14770060.721972 -1439919.38279099);50 Ave/67 St;575;115983
MULTIPOINT(14769054.6626701 -1439219.57390135);GRAND AV/74 ST;576;116264
MULTIPOINT(14765031.3098966 -1435245.5665199);Q9;577;117694
MULTIPOINT(14765088.967134 -1435278.91146706);Q9;578;117695
MULTIPOINT(14765084.5917381 -1435256.75517159);Q9;579;117696
MULTIPOINT(14765030.5745819 -1435226.83808141);Q9;580;117700
MULTIPOINT(14765256.2328601 -1435108.55056045);Q9;581;117792
MULTIPOINT(14765279.6241267 -1435106.30555622);Q9;582;117793
MULTIPOINT(14765775.2089144 -1435112.24126446);Q10,Q37;583;117969
MULTIPOINT(14765844.1860279 -1434886.10670428);Q10;584;118006
MULTIPOINT(14769021.4746734 -1437745.9374879);;585;118483
MULTIPOINT(14768618.1921307 -1436134.89939266);;586;118832
MULTIPOINT(14767026.8629954 -1435860.37266176);;587;119412
MULTIPOINT(14771114.8505046 -1440214.53140987);;588;120482
MULTIPOINT(14770959.7155571 -1440007.05400342);;589;120518
MULTIPOINT(14771911.2481265 -1438647.90751206);Northern Blvd/78 Street Q66 SB to LIC;590;122751
MULTIPOINT(14773580.354728 -1436910.70661624);Terminal B;591;125110
MULTIPOINT(14770233.9841955 -1436125.29993565);;592;125670
MULTIPOINT(14771566.6133898 -1436136.70395378);;593;126370
MULTIPOINT(14770956.6614678 -1433464.4519293);;594;126889
MULTIPOINT(14770807.6956283 -1433442.05009248);;595;126891
MULTIPOINT(14772762.0942669 -1435960.62624369);;596;127128
MULTIPOINT(14772082.5465554 -1434043.30987447);;597;127307
MULTIPOINT(14770997.7194933 -1433525.49817421);;598;127388
MULTIPOINT(14771042.6034154 -1433472.26730719);;599;127398
MULTIPOINT(14771010.3918344 -1433443.39497022);;600;127405
MULTIPOINT(14753065.3832524 -1437474.01216326);Cross Bay Bl / E 16 Rd;601;128164
MULTIPOINT(14753148.4449151 -1437470.31703556);Cross Bay Bl / W 15 Rd;602;128167
MULTIPOINT(14750703.9980358 -1431187.36919172);Beach 9 ST;603;129073
MULTIPOINT(14750671.4578212 -1431164.25111416);Beach 9 St & Seagirt Ave;604;129099
MULTIPOINT(14750762.039201 -1431146.67073295);Seagirt Blvd & Beach 9 St;605;129100
MULTIPOINT(14750769.6488843 -1431125.14937687);Seagirt Blvd & Beach 9 St;606;129101
MULTIPOINT(14750747.3667734 -1431111.78548693);Beach 9 St & Seagirt Blvd;607;129102
MULTIPOINT(14753632.4346926 -1437245.3799064);Cross Bay Bl / E 9 Rd;608;129559
MULTIPOINT(14753765.3316268 -1437219.59199555);Cross Bay Bl / Noel Rd;609;129565
MULTIPOINT(14753782.2665766 -1437212.77670322);Cross Bay Bl / Noel Rd;610;129566
MULTIPOINT(14754877.2269666 -1437295.67929338);Cross Bay Bl / Wildlife Refuge;611;129627
MULTIPOINT(14754947.7453626 -1437286.51281627);Cross Bay Bl / Wildlife Refuge;612;129628
MULTIPOINT(14760554.7895805 -1434922.36467817);135 AV/125 ST;613;130306
MULTIPOINT(14760380.7289904 -1432528.17513423);;614;131236
MULTIPOINT(14762681.137725 -1432824.35623877);Q9;615;131447
MULTIPOINT(14762870.5080915 -1432904.09241297);Q6, Q60;616;131460
MULTIPOINT(14762724.1115267 -1432855.77850682);Q6;617;131462
MULTIPOINT(14762819.2963842 -1432853.60786091);Q60;618;131475
MULTIPOINT(14760238.2678937 -1430738.23469993);Bedell Street/133rd Avenue;619;132640
MULTIPOINT(14760031.032665 -1430590.40773595);Bedell Street/134th Road;620;132675
MULTIPOINT(14760149.5706352 -1430335.31937762);Q3 _ JFK;621;132688
MULTIPOINT(14760148.5270531 -1430310.02981619);Q3 - 179th St;622;132689
MULTIPOINT(14761574.2449653 -1428238.14539139);;623;133768
MULTIPOINT(14763590.1166412 -1433322.54203662);Q6, Q8, Q9, Q40, Q60;624;136376
MULTIPOINT(14763863.229645 -1433413.70238074);Q43;625;136526
MULTIPOINT(14763864.3872985 -1433398.51682829);Q30, Q31;626;136528
MULTIPOINT(14763859.1868682 -1433361.03200696);Q6;627;136531
MULTIPOINT(14763908.105674 -1433381.34449028);Q8, Q41, Q60;628;136537
MULTIPOINT(14763959.9287861 -1433377.77894542);Q6;629;136555
MULTIPOINT(14763978.3411527 -1433375.44098697);Q9;630;136556
MULTIPOINT(14763883.8227737 -1433339.67172848);Q20A/B, Q44;631;136564
MULTIPOINT(14764025.3254497 -1433377.59321004);Q58;632;136622
MULTIPOINT(14764037.061048 -1433361.14675731);Q43;633;136630
MULTIPOINT(14764058.4863013 -1433345.86440767);Q43;634;136631
MULTIPOINT(14764250.4782159 -1433354.01791907);Q43;635;136687
MULTIPOINT(14765079.7220322 -1433973.37925923);Q9;636;136833
MULTIPOINT(14765177.651439 -1434039.99680647);Q9;637;136878
MULTIPOINT(14764400.6664447 -1433382.45437683);Q40;638;136983
MULTIPOINT(14764446.6692789 -1433369.65815932);Q20A/B, Q44;639;137003
MULTIPOINT(14764471.0240491 -1433372.07743009);Q43;640;137006
MULTIPOINT(14764535.461455 -1433121.77314061);Q43;641;137054
MULTIPOINT(14763269.9145594 -1433377.55206498);Q9;642;137166
MULTIPOINT(14763094.6607763 -1433087.7325484);Q6, Q60;643;137205
MULTIPOINT(14763085.6446914 -1433067.37038773);;644;137209
MULTIPOINT(14763349.0336751 -1433252.19300804);;645;137214
MULTIPOINT(14763470.6006317 -1433315.63255823);Q9;646;137215
MULTIPOINT(14762882.910915 -1432929.8698972);Q6, Q60;647;137257
MULTIPOINT(14763981.3307664 -1433027.18827403);Q31, Q41, Q54, Q56;648;137387
MULTIPOINT(14763981.8600503 -1433013.26670587);Q6, Q8, Q9, Q24, Q30;649;137390
MULTIPOINT(14763904.8877856 -1432817.89894848);Q9;650;137456
MULTIPOINT(14763913.3879934 -1432630.06349444);Q9;651;137535
MULTIPOINT(14764014.7328373 -1432569.23897654);;652;137564
MULTIPOINT(14764059.3542568 -1432643.45963913);Q25, Q34, Q65;653;137565
MULTIPOINT(14764030.1070813 -1432578.48684191);Q6, Q9;654;137568
MULTIPOINT(14764452.8322198 -1432726.82105236);;655;137916
MULTIPOINT(14764567.1588234 -1432763.55841177);Q43;656;137986
MULTIPOINT(14764543.0470676 -1432753.32689343);Q43;657;137988
MULTIPOINT(14764570.2459861 -1432423.18762458);Hillside Av/163 St;658;138151
MULTIPOINT(14764590.7670448 -1432238.92247343);Hillside Av/165 St;659;138184
MULTIPOINT(14764131.3317329 -1432118.30090364);Q24, Q54, Q56;660;138382
MULTIPOINT(14764661.380618 -1431764.13265165);Hillside Ave & 169th St;661;138641
MULTIPOINT(14764681.9811857 -1431785.02319787);Hillside Ave & Homelawn St;662;138645
MULTIPOINT(14764677.371519 -1431672.98434751);;663;138688
MULTIPOINT(14764683.2778923 -1431637.07390954);;664;138722
MULTIPOINT(14764685.1436985 -1431625.91401812);Hillside Ave & 170th St;665;138727
MULTIPOINT(14764726.2139531 -1431529.3398064);Hillside Ave & 172 Street;666;138739
MULTIPOINT(14764727.8795392 -1431519.20635143);Hillside Ave & 172 Street;667;138740
MULTIPOINT(14764710.4495729 -1431424.17463333);Hillside Ave & 173 Street;668;138798
MULTIPOINT(14764702.1719361 -1431402.54526879);Hillside Ave & 173 Street;669;138799
MULTIPOINT(14767539.2038316 -1433809.89734216);Main St & Jewel Ave;670;139435
MULTIPOINT(14768046.3668887 -1433847.32400989);MAIN ST/MELBOURNE AV;671;139492
MULTIPOINT(14768020.7110157 -1433840.6651255);MAIN ST/MELBOURNE AV;672;139513
MULTIPOINT(14768361.7794119 -1433736.43552964);;673;139526
MULTIPOINT(14768382.7786176 -1433717.33419296);;674;139527
MULTIPOINT(14767817.230679 -1432987.61355943);Queens College Shuttle;675;139707
MULTIPOINT(14767836.6464259 -1432995.59445317);;676;139708
MULTIPOINT(14767512.5463481 -1432677.03100935);Q64, QMx4;677;139785
MULTIPOINT(14766194.5585277 -1432220.34298979);;678;139877
MULTIPOINT(14768625.7105609 -1433639.98322162);Main St & 63rd Avenue;679;142879
MULTIPOINT(14768713.030175 -1433614.73465926);Main St & 146th St;680;142884
MULTIPOINT(14769036.7181952 -1433583.33459579);;681;142915
MULTIPOINT(14769985.6509621 -1433368.1453054);;682;143092
MULTIPOINT(14769783.0970084 -1432812.18291213);25;683;143120
MULTIPOINT(14771481.1123255 -1433147.30374787);;684;144199
MULTIPOINT(14772062.1605094 -1432176.13503134);Q16 - Fort Totten to Main St.;685;144813
MULTIPOINT(14772037.3987174 -1432071.3672087);Q16 - Main St. to Fort Totten;686;144819
MULTIPOINT(14772038.1972774 -1431972.07461865);Q16 - Fort Totten to Main St.;687;144888
MULTIPOINT(14772010.8749938 -1431858.46115902);Q16 - Fort Totten to Main St.;688;144891
MULTIPOINT(14755610.891389 -1407053.26043692);;689;153699
MULTIPOINT(14762125.9040729 -1414444.02835266);Bus Stop;690;154059
MULTIPOINT(14761764.4847577 -1414237.94015476);Bus Stop;691;154064
MULTIPOINT(14762458.8903142 -1414490.2414224);Bus Stop;692;154069
MULTIPOINT(14762345.5278695 -1414015.32508088);Bus Stop;693;154087
MULTIPOINT(14762499.4983876 -1414340.88340065);Bus Stop;694;154092
MULTIPOINT(14762472.5637117 -1413929.31133171);Bus Stop;695;154103
MULTIPOINT(14791830.2695385 -1481066.94919504);;696;158482
MULTIPOINT(14795694.2096772 -1477359.11644305);Beverwyck Road;697;158850
MULTIPOINT(14795278.3262087 -1476333.69637841);;698;158862
MULTIPOINT(14783240.4361216 -1463652.60930778);Bloomfield Avenue at Municipal Plaza;699;159906
MULTIPOINT(14783123.1183986 -1463666.38894236);Bloomfield Avenue at Burroughs Place;700;159909
MULTIPOINT(14787834.9839073 -1463290.27474868);Bus stop;701;160237
MULTIPOINT(14799604.5635155 -1465612.50624916);Mother's Park and Ride;702;160561
